Condor,,2026-06-13T11:52:03,Batt % (Start),93.86328,Batt % (End),87.35156,MCU Temp (Start),28,MCU Temp (End),38,,,,,,,,,
time (ms), acc_x (m/s^2), acc_y (m/s^2), acc_z (m/s^2), gyro_x (dps), gyro_y (dps), gyro_z (dps), mag_x (μT), mag_y (μT), mag_z (μT), baro_alt (m), gps_alt (m), temp (c), lat (ddmm.mmmm), lon(ddmm.mmmm), est_yaw (deg), est_pitch (deg), est_roll(deg), est_alt (m), est_speed(m/s)
29481,-9.406504,2.3641856,0.757534,44.917944,-54.111504,-38.64,21.7257,4.396948,-6.72220336,379.19476,815.3,32.371964,2827.6,8031.8,174.40516,-23.875654,348.74496,286.6559,-66.72347
29503,-8.925978,2.3641856,0.27700818,42.39795,-52.991504,-37.52,21.604416,4.3323364,-7.172555,379.05744,815.3,32.37346,2827.6,8031.8,173.893508,-24.0795,347.94052,286.47884,-66.725392
29525,-8.445452,1.8836598,0.757534,40.01795,-52.851504,-36.96,21.455008,4.265033,-7.657549,378.87256,815.3,32.37625,2827.6,8031.8,173.361068,-24.380456,347.16176,286.3018,-66.71667
29547,-8.445452,2.8447116,0.27700818,34.837948,-55.651504,-37.52,21.156192,4.1600392,-8.596044,378.7669,815.3,32.366484,2827.6,8031.8,173.14628,-24.693708,346.59316,286.1259,-66.70763
29569,-8.445452,2.8447116,0.757534,32.457948,-57.331504,-38.08,20.97163,4.1102348,-9.040096,378.60052,814.6,32.364228,2827.6,8031.8,172.969268,-25.166882,346.077568,285.95032,-66.69855
29592,-8.445452,1.8836598,0.757534,30.077948,-58.731508,-38.22,20.794098,4.02947,-9.5723292,378.44732,814.6,32.362488,2827.6,8031.8,172.56606,-25.601478,345.5363,285.7753,-66.68937
29614,-8.445452,2.3641856,0.757534,27.557948,-59.571508,-38.08,20.639416,3.94601336,-10.019532,378.33112,814.6,32.36418,2827.6,8031.8,172.34324,-26.07301,345.11604,285.60126,-66.67993
29636,-8.925978,2.3641856,1.2380599,25.037946,-60.131504,-37.66,20.44958,3.884094,-10.479331,378.188536,814.6,32.370424,2827.6,8031.8,172.14284,-26.65422,344.747232,285.42776,-66.68104
29658,-7.9649268,2.8447116,1.2380599,20.557948,-57.471504,-35.28,20.250954,3.8221748,-10.964325,377.9931,814.6,32.373504,2827.6,8031.8,172.26224,-27.26712,344.595,285.25418,-66.66088
29681,-8.445452,2.3641856,1.2380599,18.597948,-55.231508,-34.44,19.860736,3.7023742,-11.786295,377.7871,813.7,32.36702,2827.6,8031.8,172.26074,-27.830796,344.4286,285.08048,-66.65155
29703,-7.9649268,1.8836598,1.2380599,16.917948,-52.291504,-34.86,19.662112,3.63237868,-12.170511,377.61548,813.7,32.367584,2827.6,8031.8,172.17442,-28.275472,344.28972,284.9071,-66.63153
29725,-7.9649268,2.3641856,2.1991114,15.377947,-48.651504,-35.7,19.477548,3.5825736,-12.504338,377.53356,813.7,32.360382,2827.6,8031.8,172.27144,-28.956432,344.285216,284.73544,-66.61111
29747,-7.4844003,2.8447116,1.71858576,13.837947,-45.151504,-37.66,19.356262,3.4681576,-12.863359,377.36456,813.7,32.35341,2827.6,8031.8,172.51756,-29.482732,344.42584,284.5644,-66.58
29769,-7.0038744,2.3641856,2.1991114,11.457948,-37.031504,-44.1,19.185762,3.383355,-13.102708,377.1612,813.7,32.384276,2827.6,8031.8,172.58376,-29.981786,344.625184,284.3937,-66.53836
29792,-7.4844003,2.3641856,2.6796374,10.337947,-33.251508,-48.58,19.013504,3.2864378,-13.335755,377.0688,813,32.378404,2827.6,8031.8,172.524752,-30.522566,344.87192,284.22488,-66.50706
29814,-7.0038744,1.8836598,2.6796374,9.077948,-28.911504,-53.34,18.686564,3.0495288,-13.682179,376.92884,813,32.39038,2827.6,8031.8,172.30622,-30.944702,345.08636,284.05728,-66.46495
29836,-6.523349,1.4031341,3.1601634,7.95794736,-23.451506,-57.82,18.535398,2.9081912,-13.839646,376.7096,813,32.37047,2827.6,8031.8,171.87956,-31.49736,345.306832,283.89,-66.4124
29858,-7.4844003,0.92260816,3.1601634,6.97794736,-17.291506,-61.46,18.445754,2.7749298,-13.930975,376.490432,813,32.37538,2827.6,8031.8,171.1676,-31.708844,345.45576,283.72292,-66.38144
29881,-7.9649268,0.92260816,3.640689,6.1379476,-2.4515052,-65.52,18.375442,2.6093628,-13.930975,376.305536,813,32.372252,2827.6,8031.8,170.4283,-31.673896,345.70496,283.55616,-66.36124
29903,-7.9649268,0.4420823,3.1601634,6.5579476,5.1084948,-65.66,18.310408,2.427643,-13.905782,376.1233,813,32.375564,2827.6,8031.8,169.56076,-31.324442,345.9121,283.3896,-66.3411
29925,-7.9649268,-0.5189694,3.1601634,7.11794736,11.828495,-64.26,18.248886,2.2889974,-13.883736,375.972768,813,32.342256,2827.6,8031.8,168.502032,-30.864552,345.973416,283.2237,-66.3209
29947,-8.445452,-0.5189694,3.1601634,7.817948,18.128494,-61.04,18.203184,2.044012,-13.625492,375.86188,813,32.352204,2827.6,8031.8,167.58028,-30.242498,346.09956,283.0589,-66.311132
29969,-7.9649268,-0.5189694,3.1601634,8.657948,24.568494,-56.7,18.22252,1.930942,-13.468027,375.8249,813,32.353364,2827.6,8031.8,166.83168,-29.601352,346.26316,282.89624,-66.29012
29992,-7.4844003,-0.038443564,3.1601634,9.357947,33.108492,-48.58,18.248886,1.84613932,-13.294815,375.78264,813,32.34172,2827.6,8031.8,166.47827,-28.88784,346.5694,282.7358,-66.25791
30014,-7.9649268,0.4420823,2.1991114,9.637947,35.348496,-45.64,18.335014,1.727685,-13.131051,375.75624,810.2,32.359376,2827.6,8031.8,166.3672,-27.844144,346.95908,282.57782,-66.23579
30036,-7.9649268,0.4420823,2.1991114,9.497948,36.608492,-43.82,18.375442,1.6563431,-12.882256,375.61096,810.2,32.358352,2827.6,8031.8,166.31752,-26.926176,347.314168,282.42052,-66.21361
30058,-7.9649268,-0.5189694,2.6796374,9.497948,36.608492,-42.98,18.414114,1.5621179,-12.740537,375.346836,810.2,32.36148,2827.6,8031.8,165.98462,-26.133298,347.53748,282.26224,-66.1919
30081,-7.9649268,-0.038443564,2.1991114,9.637947,36.188496,-42.84,18.487938,1.397897,-12.252393,375.156736,810.2,32.359756,2827.6,8031.8,165.83397,-25.252992,347.828732,282.10396,-66.17034
30103,-8.925978,0.4420823,2.1991114,10.1979468,35.768492,-42.84,18.5195768,1.3198247,-12.082331,374.97716,810.2,32.35466,2827.6,8031.8,165.81717,-24.395368,348.14696,281.94562,-66.170232
30125,-8.925978,0.4420823,1.71858576,10.1979468,34.228496,-43.26,18.535398,1.2430986,-11.893372,374.72364,809.4,32.35019,2827.6,8031.8,165.79164,-23.44235,348.45992,281.78596,-66.17055
30147,-9.406504,-0.038443564,1.2380599,10.477947,31.428496,-43.96,18.577584,1.1192598,-11.757952,374.5097,809.4,32.342636,2827.6,8031.8,165.63486,-22.533538,348.6586,281.62544,-66.18177
30169,-9.406504,0.4420823,1.71858576,10.757947,29.048494,-44.52,18.584614,1.0331112,-11.625681,374.32744,809.4,32.34561,2827.6,8031.8,165.5771,-21.8448,348.87884,281.46436,-66.19309
30192,-9.88703,0.92260816,1.2380599,11.317947,21.908494,-46.76,18.577584,0.9456164,-11.509155,374.15844,809.4,32.36081,2827.6,8031.8,165.56366,-21.230624,349.07108,281.30284,-66.215124
30214,-9.406504,0.4420823,1.71858576,12.437947,17.288494,-49.14,18.475634,0.73293688,-11.339093,373.95508,809.4,32.360428,2827.6,8031.8,165.37368,-20.88034,349.1568,281.14036,-66.22666
30236,-9.88703,0.4420823,1.71858576,13.137947,13.088495,-51.94,18.38599,0.64544208,-11.310749,373.704232,808.7,32.355576,2827.6,8031.8,165.10752,-20.623182,349.194468,280.97624,-66.24927
30258,-9.406504,0.4420823,1.2380599,14.257947,9.308495,-55.16,18.294586,0.54314052,-11.332794,373.6197,808.7,32.36119,2827.6,8031.8,164.80565,-20.386396,349.1834,280.81288,-66.26084
30281,-9.406504,0.4420823,2.1991114,15.237947,6.928495,-58.38,18.204942,0.396418536,-11.320197,373.51404,808.7,32.352584,2827.6,8031.8,164.38996,-20.467904,349.11948,280.65004,-66.272152
30303,-9.88703,0.4420823,1.71858576,17.757948,3.148495,-64.82,18.083658,0.28065624,-11.402079,373.3371,808.7,32.361344,2827.6,8031.8,163.84444,-20.479692,348.9822,280.48666,-66.29421
30325,-10.367556,0.4420823,1.71858576,19.297946,3.148495,-67.3400036,17.944798,0.15412538,-11.44302,373.21032,808.7,32.35553,2827.6,8031.8,163.24359,-20.478288,348.8074,280.32318,-66.32679
30347,-9.406504,0.4420823,1.71858576,20.977948,4.548495,-69.3,17.644222,-0.053169896,-11.591038,373.04664,807.9,32.34691,2827.6,8031.8,162.58502,-20.513584,348.58994,280.1592,-66.338008
30369,-9.88703,0.4420823,2.1991114,22.517948,5.388495,-70.98,17.46669,-0.18239292,-11.603635,372.89344,807.9,32.349656,2827.6,8031.8,161.95142,-20.616008,348.361952,279.99504,-66.35985
30392,-9.406504,0.4420823,2.6796374,23.917948,6.788495,-72.52,17.3207968,-0.30219344,-11.688666,372.7218,807.9,32.341248,2827.6,8031.8,161.21974,-20.8321584,348.08792,279.83038,-66.37104
30414,-9.406504,-0.038443564,2.6796374,26.857948,12.108495,-74.76,17.206544,-0.40584104,-11.704413,372.499936,807.9,32.345564,2827.6,8031.8,160.38991,-20.904164,347.76948,279.6647,-66.382484
30436,-9.406504,-0.5189694,2.6796374,28.677948,15.468495,-74.9,17.053622,-0.5135269,-11.742205,372.37316,807.9,32.34105,2827.6,8031.8,159.48246,-20.898726,347.40248,279.49932,-66.39376
30458,-9.88703,-0.5189694,2.6796374,30.357948,19.528496,-73.36,16.925306,-0.59832952,-11.789444,372.2094,806.8,32.34442,2827.6,8031.8,158.6001,-20.765596,347.02176,279.33362,-66.4157
30481,-9.88703,-0.038443564,2.6796374,32.317948,24.288494,-70.7,16.696798,-0.69928504,-11.842982,372.06684,806.8,32.332444,2827.6,8031.8,157.95215,-20.550504,346.707568,279.16776,-66.437548
30503,-8.925978,-0.038443564,2.1991114,34.137948,28.908494,-67.3400036,16.635278,-0.76524264,-11.836684,371.863468,806.8,32.344176,2827.6,8031.8,157.37658,-20.17845,346.38372,279.0011,-66.438192
30525,-8.925978,-0.5189694,2.6796374,37.497948,38.008496,-61.6,16.59485,-0.80427868,-11.887073,371.6997,806.8,32.343216,2827.6,8031.8,156.83412,-19.726012,346.025032,278.83444,-66.438832
30547,-9.406504,-0.5189694,2.6796374,39.317948,42.068496,-59.08,16.59485,-0.8527374,-11.81149,371.4541,806.8,32.3461,2827.6,8031.8,156.3616,-19.1512068,345.65944,278.6666,-66.45049
30569,-9.406504,-0.99949528,2.6796374,41.137948,46.688496,-56,16.593092,-0.8621599,-11.820937,371.23756,806,32.361436,2827.6,8031.8,155.8735,-18.482928,345.247632,278.4978,-66.462368
30592,-8.925978,-0.99949528,2.1991114,42.957948,50.468496,-52.08,16.6177,-0.8554295,-11.783146,371.0606,806,32.354616,2827.6,8031.8,155.51416,-17.71546,344.8495,278.32874,-66.4636
30614,-9.88703,-0.99949528,1.71858576,44.917944,53.408496,-47.32,16.707344,-0.8056248,-11.682367,370.88636,806,32.35388,2827.6,8031.8,155.31256,-16.759776,344.44336,278.15936,-66.48621
30636,-9.88703,-0.99949528,1.71858576,48.837948,58.028496,-36.82,16.761836,-0.7463976,-11.654024,370.7173,806,32.342636,2827.6,8031.8,155.32298,-15.711262,343.9765,277.98948,-66.50882
30658,-8.925978,-0.5189694,1.2380599,50.797948,59.428492,-32.48,16.872574,-0.6952468,-11.647725,370.49016,806,32.350236,2827.6,8031.8,155.49758,-14.577023,343.47556,277.8185,-66.51032
30681,-8.925978,-0.5189694,1.2380599,52.617948,60.268492,-29.12,17.000888,-0.6589028,-11.562695,370.32642,805.2,32.35904,2827.6,8031.8,155.73372,-13.4068,342.88492,277.64764,-66.511792
30703,-8.925978,-0.5189694,1.2380599,54.437948,61.248496,-26.880002,17.134476,-0.56871592,-11.493409,370.120416,805.2,32.356004,2827.6,8031.8,155.9671,-12.372339,342.29716,277.47626,-66.51342
30725,-8.445452,-0.5189694,1.2380599,56.2579436,61.248496,-24.92,17.261034,-0.485259384,-11.477663,369.9673,805.2,32.348784,2827.6,8031.8,156.22151,-11.321493,341.6043,277.30518,-66.50429
30747,-8.925978,-0.5189694,0.757534,60.177948,60.128496,-21.14,17.49657,-0.2954631,-11.402079,369.7296,805.2,32.345384,2827.6,8031.8,156.56852,-10.18334,340.79304,277.13324,-66.50613
30769,-9.406504,-0.5189694,0.757534,62.137948,58.308496,-19.4600016,17.603794,-0.16624004,-11.367436,369.523616,805.2,32.339616,2827.6,8031.8,156.92426,-9.122979,339.90064,276.96072,-66.51879
30792,-9.406504,-0.5189694,1.2380599,64.09795,55.508496,-17.92,17.733866,-0.038363088,-11.35169,369.370432,804.4,32.373704,2827.6,8031.8,157.27518,-8.171754,338.83564,276.78818,-66.53137
30814,-8.925978,-0.5189694,0.757534,66.19795,52.428492,-16.1,17.881518,0.085475648,-11.3894824,369.175,804.4,32.343932,2827.6,8031.8,157.60701,-7.36251736,337.8208,276.6151,-66.53338
30836,-8.925978,-0.5189694,0.757534,68.15795,48.648496,-13.3,17.979952,0.1891233,-11.414677,368.9875,804.4,32.33658,2827.6,8031.8,157.99696,-6.5927416,336.627384,276.44184,-66.535448
30858,-8.925978,-0.5189694,0.27700818,72.35795,40.668496,-11.34,18.09772,0.31969236,-11.477663,368.8264,804.4,32.358596,2827.6,8031.8,158.42114,-5.9047464,335.25592,276.26868,-66.53746
30881,-9.406504,-0.5189694,0.757534,74.59795,37.728496,-9.66,18.2400976,0.6562107,-11.628829,368.6891,804.4,32.345384,2827.6,8031.8,158.82521,-5.3794436,333.77658,276.0959,-66.54999
30903,-9.406504,-0.5189694,0.757534,76.83795,35.068496,-8.26,18.335014,0.841968832,-11.757952,368.4804,804.4,32.332244,2827.6,8031.8,159.23218,-4.9218944,332.1836,275.92232,-66.562676
30925,-8.925978,-0.5189694,1.2380599,79.07795,33.528496,-6.44,18.410598,1.0277269,-11.8776248,368.335136,804.4,32.341096,2827.6,8031.8,159.58127,-4.6249124,330.61812,275.749,-66.56456
30947,-9.406504,-0.5189694,0.757534,83.69795,32.828496,-4.34,18.544188,1.2081007,-11.953209,368.1186,804.4,32.33725,2827.6,8031.8,159.99866,-4.2277084,328.86746,275.5749,-66.57731
30969,-10.367556,-0.038443564,0.757534,85.79795,33.108492,-4.06,18.623286,1.415396,-12.041389,367.92584,804.4,32.336336,2827.6,8031.8,160.49526,-3.81912732,327.08812,275.40002,-66.6115
30992,-9.88703,-0.038443564,0.757534,87.75795,33.388496,-3.92,18.723476,1.621345,-12.135869,367.75676,804.4,32.34485,2827.6,8031.8,160.96965,-3.421698,325.20848,275.2246,-66.63499
31014,-9.88703,-0.038443564,0.757534,89.85795,33.248492,-3.64,18.911554,2.074972,-12.321678,367.5772,802,32.35028,2827.6,8031.8,161.4203,-3.0411536,323.22012,275.0486,-66.658484
31036,-10.367556,-0.5189694,0.757534,91.53795,32.548496,-2.8,19.002958,2.2970738,-12.372067,367.41084,802,32.353456,2827.6,8031.8,161.7169,-2.7283382,321.35148,274.87212,-66.69262
31058,-9.88703,-0.5189694,1.2380599,95.03795,31.568494,0.98,19.10315,2.5474436,-12.431904,367.2365,802,32.34735,2827.6,8031.8,162.05376,-2.491918,319.2856,274.69504,-66.716068
31081,-10.367556,-0.5189694,0.757534,96.85795,30.728494,4.34,19.220916,2.776276,-12.428755,367.086,802,32.35057,2827.6,8031.8,162.46316,-2.198636,317.15076,274.51768,-66.75007
31103,-10.367556,-0.5189694,0.757534,98.67795,30.168496,9.8,19.3246252,3.085873,-12.466546,366.917,802,32.338652,2827.6,8031.8,162.94792,-1.93282452,314.9872,274.3397,-66.784032
31125,-10.848082,-0.5189694,0.27700818,100.49795,29.608496,15.82,19.447666,3.3752784,-12.504338,366.74268,801.2,32.34172,2827.6,8031.8,163.5795,-1.5968239,312.6227,274.1609,-66.82865
31147,-10.848082,-0.5189694,0.757534,102.17795,29.048494,22.26,19.632228,4.0563916,-12.501188,366.5948,801.2,32.331056,2827.6,8031.8,164.21232,-1.3961289,310.43596,273.98154,-66.87312
31169,-9.88703,-0.5189694,0.757534,105.67795,27.368496,33.32,19.728904,4.4427148,-12.368917,366.44428,801.2,32.34024,2827.6,8031.8,165.04784,-1.2388939,308.0512,273.80184,-66.89611
31192,-9.88703,-0.038443564,0.757534,107.35795,27.648494,36.82,19.83437,4.8371144,-12.397262,366.26996,801.2,32.330324,2827.6,8031.8,166.02752,-1.1070418,305.58292,273.62172,-66.919076
31214,-9.88703,1.4031341,0.757534,108.75795,29.048494,38.5,19.987294,5.2072844,-12.2209,366.02172,801.2,32.32701,2827.6,8031.8,167.33692,-0.994528,303.13382,273.4402,-66.94234
31236,-9.406504,0.92260816,1.2380599,110.01795,31.008496,37.38,20.073424,5.581493,-12.053987,365.8421,800.2,32.330568,2827.6,8031.8,168.43578,-0.97098592,300.53378,273.25828,-66.95491
31258,-9.406504,0.92260816,0.757534,110.997952,33.388496,33.74,20.178888,5.9651236,-11.833534,365.6361,800.2,32.328736,2827.6,8031.8,169.30336,-0.8501895,298.09152,273.07574,-66.96758
31281,-9.88703,1.4031341,1.2380599,112.53795,39.828496,22.54,20.368724,6.646236,-11.21312,365.4486,800.2,32.334168,2827.6,8031.8,169.9992,-0.686219,295.53418,272.89276,-66.99096
31303,-9.88703,1.8836598,0.757534,113.09795,41.508496,16.52,20.495282,6.955833,-10.860398,365.26372,800.2,32.33783,2827.6,8031.8,170.66634,-0.43606864,292.96836,272.70924,-67.01434
31325,-10.367556,0.4420823,0.27700818,114.07795,41.928492,11.9,20.577894,7.2533155,-10.432092,365.078836,800.2,32.33812,2827.6,8031.8,170.70974,0.017339716,290.34416,272.52504,-67.04841
31347,-9.88703,0.92260816,-0.20351768,115.05795,41.508496,8.68,20.723788,7.52387568,-9.978591,364.9046,799.4,32.34047,2827.6,8031.8,170.85142,0.5949449,287.54272,272.3404,-67.07175
31369,-10.367556,0.4420823,0.27700818,116.17795,39.968496,7,20.818706,7.7890525,-9.52194,364.70916,799.4,32.348312,2827.6,8031.8,170.78354,1.0099402,285.03012,272.15494,-67.10581
31392,-10.848082,0.92260816,0.27700818,119.25795,33.108492,7.56,20.880228,8.0515376,-9.084187,364.5771,799.4,32.333208,2827.6,8031.8,170.867884,1.3051622,282.2221,271.96936,-67.150312
31414,-9.88703,0.92260816,0.27700818,120.93795,30.448496,8.82,20.99448,8.592658,-8.167737,364.453,799.4,32.3273,2827.6,8031.8,170.987984,1.565037,279.4777,271.7839,-67.17319
31436,-9.88703,0.92260816,0.27700818,122.19795,28.768496,8.96,21.043698,8.837644,-7.673296,364.286632,799.4,32.32936,2827.6,8031.8,171.10168,1.81880932,276.6882,271.5982,-67.19597
31458,-9.88703,1.8836598,0.27700818,123.17795,27.648494,7.56,21.089398,9.090706,-7.1599576,364.1308,798.5,32.32759,2827.6,8031.8,171.55548,2.0139366,273.67704,271.4124,-67.21862
31481,-8.925978,1.4031341,0.27700818,123.87795,26.808494,-0.28,21.145646,9.2939624,-6.634023,363.9618,798.5,32.330856,2827.6,8031.8,171.6431,2.2152816,270.92676,271.2266,-67.21984
31503,-9.406504,2.3641856,0.27700818,124.997952,26.948496,-6.02,21.224742,9.450107,-6.067147,363.79272,798.5,32.319168,2827.6,8031.8,172.003452,2.4099212,267.99384,271.0409,-67.23166
31525,-8.925978,1.4031341,0.27700818,125.41795,27.788494,-11.9,21.295054,9.607597,-5.45933,363.66596,798.5,32.33043,2827.6,8031.8,171.827732,2.7211372,265.11356,270.85584,-67.232548
31547,-9.406504,0.92260816,0.27700818,126.11795,28.628494,-16.8,21.419854,9.837776,-4.268891,363.470584,798.5,32.316056,2827.6,8031.8,171.370216,3.1902306,262.23176,270.67052,-67.24415
31569,-9.406504,0.92260816,-0.20351768,126.957952,29.468494,-20.3,21.504224,9.929309,-3.6421776,363.293568,797.5,32.33879,2827.6,8031.8,170.917392,3.9431524,259.27424,270.48508,-67.255716
31592,-8.925978,0.92260816,0.27700818,128.77796,27.368496,-21.84,21.572776,10.003343,-2.9745238,363.151,797.5,32.339844,2827.6,8031.8,170.578936,4.4362264,256.44388,270.30004,-67.25642
31614,-9.88703,-0.038443564,0.27700818,129.19795,25.408494,-19.04,21.683516,10.046417,-2.3635576,362.9635,797.5,32.337296,2827.6,8031.8,170.01058,4.9811044,253.66648,270.11476,-67.27848
31636,-8.925978,-0.038443564,-0.20351768,129.47795,24.148494,-14.14,21.71164,10.133912,-1.71794892,362.8103,797.5,32.345564,2827.6,8031.8,169.638492,5.715818,250.85974,269.92964,-67.27905
31658,-8.925978,-0.038443564,-0.20351768,129.89795,22.608496,-8.26,21.774918,10.211985,-1.0975346,362.64924,797.5,32.33293,2827.6,8031.8,169.48369,6.432303,248.00806,269.74484,-67.27952
31681,-9.406504,0.4420823,-0.20351768,130.03795,21.488494,-3.3600002,21.776674,10.296787,-0.4897178,362.50928,796.6,32.341584,2827.6,8031.8,169.7017,7.136158,244.98648,269.5606,-67.29046
31703,-8.925978,0.92260816,-0.20351768,130.59794,19.388494,2.1,21.794252,10.496006,0.7700064,362.37456,796.6,32.336716,2827.6,8031.8,170.24868,7.7462536,242.22632,269.37692,-67.290504
31725,-8.445452,1.4031341,-0.6840435,130.45794,17.848496,2.66,21.7960116,10.564655,1.4376603,362.2425,796.6,32.34259,2827.6,8031.8,171.108,8.599804,239.22962,269.19406,-67.27964
31747,-7.9649268,0.4420823,-0.20351768,130.45794,15.748495,2.24,21.815346,10.591578,2.0202828,362.055,796.6,32.330856,2827.6,8031.8,171.42268,9.126432,236.2846,269.01148,-67.25812
31769,-8.445452,0.92260816,-0.20351768,130.17795,14.208495,1.6800001,21.803042,10.644074,2.6280996,361.9071,796.6,32.327256,2827.6,8031.8,171.95424,9.59799,233.319024,268.8297,-67.24712
31792,-8.445452,0.92260816,-0.20351768,129.89795,11.828495,1.6800001,21.810074,10.692533,3.2264688,361.72224,795.8,32.326676,2827.6,8031.8,172.502092,10.051312,230.10378,268.64816,-67.236148
31814,-9.406504,0.92260816,-0.20351768,128.49796,6.368495,4.34,21.8048,10.712724,3.7618516,361.5321,795.8,32.323076,2827.6,8031.8,172.9573,10.3251912,227.309252,268.46652,-67.24656
31836,-9.406504,0.4420823,-1.1645694,127.51795,3.428495,6.86,21.753824,10.763874,4.7948256,361.384232,795.8,32.334564,2827.6,8031.8,173.25274,11.0993592,224.37932,268.28516,-67.25682
31858,-8.445452,-0.038443564,-0.6840435,126.39795,0.4884949,10.22,21.74152,10.78945,5.27667,361.2152,795.8,32.34221,2827.6,8031.8,173.422352,11.567349,221.5197,268.1039,-67.245672
31881,-8.925978,-0.038443564,-0.6840435,125.137952,-2.311505,13.72,21.730974,10.821755,5.7553652,361.046136,795.8,32.339324,2827.6,8031.8,173.685852,11.964851,218.614668,267.92296,-67.245152
31903,-8.445452,0.4420823,-0.20351768,123.87795,-5.3915052,17.36,21.6817568,10.854061,6.1836716,360.91936,795.1,32.33734,2827.6,8031.8,174.2666,12.048156,215.5721,267.74292,-67.23372
31925,-7.9649268,0.4420823,-0.6840435,120.51795,-9.731505,24.36,21.657148,10.88502,6.564738,360.76624,795.1,32.341384,2827.6,8031.8,174.91736,12.369458,212.81296,267.56364,-67.21149
31947,-8.445452,-0.038443564,-0.20351768,118.69795,-11.131505,27.3,21.57805,10.938864,6.9458048,360.62096,795.1,32.337068,2827.6,8031.8,175.316916,12.3602916,210.01342,267.38516,-67.19978
31969,-8.445452,0.4420823,-1.1645694,116.87795,-12.391505,29.960002,21.4304,11.0721252,7.701639,360.47308,795.1,32.352356,2827.6,8031.8,176.01798,13.005752,207.19138,267.2074,-67.18795
31992,-8.445452,0.4420823,-0.6840435,114.91795,-13.791505,32.76,21.374154,11.1152,8.041765,360.3252,795.1,32.341384,2827.6,8031.8,176.69936,13.333581,204.30408,267.03028,-67.17599
32014,-7.9649268,0.92260816,-0.20351768,113.09795,-14.771505,35.28,21.33724,11.16635,8.388188,360.1773,793.6,32.34494,2827.6,8031.8,177.6933,13.373713,201.18924,266.85396,-67.15321
